Unnamed: 0,product_id,brand,gender,category,master_category,su_cCategory,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,listViews,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise
,17956052,plusS,Women,Dresses,Apparel,Dress,Dresses,2899,318,2581,1,(Rs. 2581 OFF),150,168,4.067226886749268,119,0,4,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 11
,27769506,plusS,Women,Dresses,Apparel,Dress,Dresses,3399,373,3026,1,(Rs. 3026 OFF),150,223,4.483333110809326,60,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11
,17843100,plusS,Women,Dresses,Apparel,Dress,Dresses,3499,384,3115,1,(Rs. 3115 OFF),150,234,3.772727251052856,66,0,2,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11
,27769444,plusS,Women,Dresses,Apparel,Dress,Dresses,3799,417,3382,1,(Rs. 3382 OFF),150,267,3.6190476417541504,42,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11
,31410078,plusS,Women,Dresses,Apparel,Dress,Dresses,3899,428,3471,1,(Rs. 3471 OFF),150,278,3.6875,32,0,26,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11
,37548251,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,0.0,0,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11
,30063202,VASVI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,4.0,9,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,
,29025800,Anouk,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,3.662790775299072,86,0,7,True,"M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,
,37548259,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,0.0,0,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11
,37548257,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,0.0,0,0,18,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11
,29224022,VASVI,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1,(Rs. 3560 OFF),154,285,4.857142925262451,7,0,18,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,,
,30748483,Roadster,Women,Dresses,Apparel,Dress,Dresses,4399,483,3916,1,(Rs. 3916 OFF),170,313,4.0,10,0,14,True,"S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2024,,
,35898505,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,3.9058823585510254,85,0,5,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,38445898,Selvia Edge,Women,Dresses,Apparel,Dress,Dresses,2647,282,2365,1,(Rs. 2365 OFF),141,141,0.0,0,0,19,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2025,,
,31765623,PIRRA DESIGNS,Women,Dresses,Apparel,Dress,Dresses,8100,863,7237,1,(89% OFF),303,560,0.0,0,0,3,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2024,,
,30690784,TWINS LADY,Women,Dresses,Apparel,Dress,Dresses,5499,586,4913,1,(89% OFF),206,380,0.0,0,0,10,True,"S,M,L,XL,XXL",True,2026-01-10,Spring,False,,False,2024,,
,31940939,VIVARAA FASHION,Women,Dresses,Apparel,Dress,Dresses,6999,746,6253,1,(89% OFF),262,484,0.0,0,0,6,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2024,,
,30216889,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4399,469,3930,1,(89% OFF),165,304,4.0,7,0,1,True,"S,M,L,XL",True,2026-01-10,Fall,False,Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 13
,32274796,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,427,3572,1,(Rs. 3572 OFF),150,277,4.021666049957275,2677,0,22,True,"M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,35009161,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,427,3572,1,(Rs. 3572 OFF),150,277,3.918604612350464,86,0,3,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32660206,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,427,3572,1,(Rs. 3572 OFF),150,277,3.2727272510528564,11,0,29,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,34529537,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2799,299,2500,1,(89% OFF),150,149,3.3333332538604736,6,0,10,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,34529542,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2799,299,2500,1,(89% OFF),150,149,3.400000095367432,5,0,14,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,34529548,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2799,299,2500,1,(89% OFF),150,149,3.400000095367432,5,0,13,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,34529539,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2799,299,2500,1,(89% OFF),150,149,3.400000095367432,5,0,15,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,23267684,RAJGRANTH,Women,Dresses,Apparel,Dress,Dresses,5495,587,4908,1,(89% OFF),206,381,4.699999809265137,10,0,19,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2023,,
,16847492,Style Quotient,Women,Dresses,Apparel,Dress,Dresses,2499,267,2232,1,(89% OFF),134,133,2.7037036418914795,27,0,1,True,"S,M,L,XL",True,2026-01-10,Spring,True,,False,2022,,
,16847490,Style Quotient,Women,Dresses,Apparel,Dress,Dresses,2499,267,2232,1,(89% OFF),134,133,2.7037036418914795,27,0,1,True,"S,M,L,XL",True,2026-01-10,Spring,True,,False,2022,,
,32570057,Glomee,Women,Dresses,Apparel,Dress,Dresses,6999,748,6251,1,(89% OFF),262,486,3.7948718070983887,156,0,111,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,,
,33272830,CORSICA,Women,Dresses,Apparel,Dress,Dresses,7999,855,7144,1,(89% OFF),300,555,2.200000047683716,10,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2025,,
,30611051,MomToBe,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4664,499,4165,1,(89% OFF),175,324,4.210526466369629,19,0,24,True,"M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2024,,
,35202591,KPF,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4449,476,3973,1,(89% OFF),167,309,0.0,0,0,45,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,,
,23354266,AASK,Women,Dresses,Apparel,Dress,Dresses,6000,642,5358,1,(Rs. 5358 OFF),225,417,3.3333332538604736,9,0,15,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2023,,
,23354268,AASK,Women,Dresses,Apparel,Dress,Dresses,6000,642,5358,1,(Rs. 5358 OFF),225,417,3.200000047683716,5,0,18,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2023,,
,23354260,AASK,Women,Dresses,Apparel,Dress,Dresses,6000,642,5358,1,(Rs. 5358 OFF),225,417,3.75,20,0,12,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2023,,
,28031640,Vastralay,Women,Dresses,Apparel,Dress,Dresses,3990,427,3563,1,(89% OFF),150,277,3.9761905670166016,42,0,96,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,
,37148844,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,3.7337276935577393,169,0,19,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2026,EXPRESS,Delivery By Jan 13
,32660212,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,4.020576000213623,2673,0,29,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32274764,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,4.020293235778809,2661,0,28,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189636,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,3.882882833480835,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32660154,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,4.019578456878662,2656,0,5,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13
,33189629,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,3.8918919563293457,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189659,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,3.882882833480835,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189657,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,3.882882833480835,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189882,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,428,3571,1,(Rs. 3571 OFF),150,278,2.5999999046325684,5,0,29,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33265089,SXV STYLE,Women,Dresses,Apparel,Dress,Dresses,2500,268,2232,1,(89% OFF),134,134,0.0,0,0,48,True,"XS,S,M,L",True,2026-01-10,Summer,False,,False,2025,,
,37482015,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,429,3570,1,(Rs. 3570 OFF),151,278,3.400000095367432,5,0,29,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 13
,32785459,S.K.C,Women,Dresses,Apparel,Dress,Dresses,6999,751,6248,1,(89% OFF),263,488,0.0,0,0,497,True,"S,M,L,XL",True,2026-01-10,Spring,False,Crazy_Deal|Festive_Price_Crash,True,2025,,
,36683212,KALINI,Women,Dresses,Apparel,Dress,Dresses,2599,279,2320,1,(89% OFF),140,139,3.661290407180786,62,0,12,True,"S,M,L,XL",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13
,36683211,KALINI,Women,Dresses,Apparel,Dress,Dresses,2599,279,2320,1,(89% OFF),140,139,3.661290407180786,62,0,16,True,"S,M,L,XL",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13
,31776289,PIRRA DESIGNS,Women,Dresses,Apparel,Dress,Dresses,14070,1512,12558,1,(89% OFF),454,1058,0.0,0,0,1,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2024,,
,32660158,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,430,3569,1,(Rs. 3569 OFF),151,279,4.019578456878662,2656,0,1,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32831508,S.K.C,Women,Dresses,Apparel,Dress,Dresses,6999,755,6244,1,(89% OFF),265,490,0.0,0,0,499,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2025,,
,32831506,S.K.C,Women,Dresses,Apparel,Dress,Dresses,6999,755,6244,1,(89% OFF),265,490,0.0,0,0,499,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2025,,
,32778371,S.K.C,Women,Dresses,Apparel,Dress,Dresses,6999,755,6244,1,(89% OFF),265,490,0.0,0,0,499,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2025,,
,31362715,Amagyaa,Women,Dresses,Apparel,Dress,Dresses,4299,464,3835,1,(89% OFF),163,301,4.777777671813965,9,0,1,True,"XXS,XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 13
,31362718,Amagyaa,Women,Dresses,Apparel,Dress,Dresses,4299,464,3835,1,(89% OFF),163,301,4.777777671813965,9,0,2,True,"XXS,XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 13
,32009004,VenderVilla,Women,Dresses,Apparel,Dress,Dresses,3999,432,3567,1,(89% OFF),152,280,0.0,0,0,4,True,L,True,2026-01-10,Winter,False,,False,2024,,
,32008926,VenderVilla,Women,Dresses,Apparel,Dress,Dresses,3999,432,3567,1,(89% OFF),152,280,0.0,0,0,4,True,XXL,True,2026-01-10,Winter,False,,False,2024,,
,29434068,aayu,Women,Dresses,Apparel,Dress,Dresses,3999,434,3565,1,(Rs. 3565 OFF),152,282,4.060483932495117,496,0,120,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
,29434094,aayu,Women,Dresses,Apparel,Dress,Dresses,3999,434,3565,1,(Rs. 3565 OFF),152,282,4.066666603088379,495,0,72,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 12
,29434148,aayu,Women,Dresses,Apparel,Dress,Dresses,3999,434,3565,1,(Rs. 3565 OFF),152,282,4.066666603088379,495,0,73,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 12
,30307656,DAEVISH,Women,Dresses,Apparel,Dress,Dresses,3499,363,3136,1,(90% OFF),150,213,3.9600000381469727,25,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2024,,
,34508047,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2399,249,2150,1,(90% OFF),125,124,3.777777671813965,9,0,9,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13
,33076693,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,2399,249,2150,1,(90% OFF),125,124,3.777777671813965,9,0,6,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,30191639,Selvia,Women,Dresses,Apparel,Dress,Dresses,2565,267,2298,1,(90% OFF),134,133,4.372093200683594,43,0,1,True,"S,M,L,XL",True,2026-01-10,Fall,True,,False,2024,,
,34126769,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2380,248,2132,1,(90% OFF),124,124,3.6666667461395264,15,0,4,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,
,34126771,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2380,248,2132,1,(90% OFF),124,124,3.411764621734619,17,0,16,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,
,34126765,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2380,248,2132,1,(90% OFF),124,124,3.25,32,0,13,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
,30307650,DAEVISH,Women,Dresses,Apparel,Dress,Dresses,3999,417,3582,1,(90% OFF),150,267,3.400000095367432,5,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2024,,
,19870598,FINSBURY LONDON,Women,Dresses,Apparel,Dress,Dresses,7497,782,6715,1,(90% OFF),274,508,0.0,0,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2022,,
,30551401,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.284307479858398,1523,0,1891,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,,
,34109383,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.278808116912842,1510,0,3,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,34109367,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.278808116912842,1510,0,6,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,29284640,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.238888740539551,360,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
,30551379,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.2824225425720215,1519,0,11,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,
,30551397,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.278808116912842,1510,0,3,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,
,29284684,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3299,345,2954,1,(Rs. 2954 OFF),150,195,4.242339611053467,359,0,1894,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,
,39001889,THREAD BOX,Women,Dresses,Apparel,Dress,Dresses,2998,314,2684,1,(Rs. 2684 OFF),150,164,0.0,0,0,27,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,,
,39001892,THREAD BOX,Women,Dresses,Apparel,Dress,Dresses,2998,314,2684,1,(Rs. 2684 OFF),150,164,0.0,0,0,17,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,,
,35794474,Roadster,Women,Dresses,Apparel,Dress,Dresses,4995,526,4469,1,(89% OFF),185,341,4.5,6,0,4,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 13
,35794456,Roadster,Women,Dresses,Apparel,Dress,Dresses,4995,526,4469,1,(89% OFF),185,341,0.0,0,0,7,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 13
,35794465,Roadster,Women,Dresses,Apparel,Dress,Dresses,4995,526,4469,1,(89% OFF),185,341,4.5,6,0,20,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 13
,33115598,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.425120830535889,1035,0,1008,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
,33115098,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.261355400085449,1343,0,4,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
,33115618,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.428571224212647,1029,0,1474,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33115614,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.425242900848389,1030,0,1566,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33115123,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.446902751922607,226,0,1575,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
,33115089,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.2555131912231445,1315,0,1583,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33112909,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.28787899017334,66,0,1593,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33112890,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.276923179626465,65,0,1581,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33115100,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.355769157409668,104,0,4,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12
,33114916,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.355769157409668,104,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33114867,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.355769157409668,104,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12
,33115105,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.2555131912231445,1315,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,,
,33115087,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.449339389801025,227,0,1569,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33115103,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.446902751922607,226,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,,
,33115077,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.446902751922607,226,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12
,11309206,Cation,Women,Dresses,Apparel,Dress,Dresses,4299,453,3846,1,(89% OFF),159,294,4.116279125213623,43,0,14,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2020,,
,11309214,Cation,Women,Dresses,Apparel,Dress,Dresses,4299,453,3846,1,(89% OFF),159,294,4.116279125213623,43,0,1,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2020,,
,30520610,Selvia,Women,Dresses,Apparel,Dress,Dresses,2348,248,2100,1,(89% OFF),124,124,0.0,0,0,6,True,"S,M,L,XL",True,2026-01-10,Fall,False,Festive_Price_Crash|Crazy_Deal,True,2024,,
,30520602,Selvia,Women,Dresses,Apparel,Dress,Dresses,2348,248,2100,1,(89% OFF),124,124,3.200000047683716,10,0,17,True,"S,M,L,XL",True,2026-01-10,Fall,True,,False,2024,,
,34663265,CORSICA,Women,Dresses,Apparel,Dress,Dresses,3750,397,3353,1,(89% OFF),150,247,0.0,0,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,Festive_Price_Crash|Crazy_Deal,True,2025,,
,32660148,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,425,3574,1,(Rs. 3574 OFF),150,275,4.021714687347412,2671,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32221281,TRAQUILA,Women,Dresses,Apparel,Dress,Dresses,2499,266,2233,1,(Rs. 2233 OFF),133,133,3.5421245098114014,273,0,4953,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
,32274771,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,4.020583629608154,2672,0,29,True,"M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32660150,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,4.021308422088623,2675,0,29,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,32660155,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,4.020997524261475,2667,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,37148835,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,3.7337276935577393,169,0,19,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2026,EXPRESS,Delivery By Jan 13
,37482016,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,4.166666507720947,6,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189656,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,3.882882833480835,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,33189655,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,426,3573,1,(Rs. 3573 OFF),150,276,3.882882833480835,111,0,30,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13
,35063002,BAESD,Women,Dresses,Apparel,Dress,Dresses,4499,462,4037,1,(90% OFF),162,300,0.0,0,0,8,True,"XS,S",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13
