product_id,brand,gender,category,master_category,su_cCategory,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,listViews,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise
29814994,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3549,1490,2059,1,(58% OFF),447,1043,3.84444451332092,630,0,1038,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39244639,Forever New,Women,Dresses,Apparel,Dress,Dresses,12500,12500,0,,,500,12000,0,0,0,1,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2026,EXPRESS,Delivery By Jan 12
31831483,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4199,1553,2646,1,(63% OFF),466,1087,4.50279331207275,179,0,50,True,"S,M,L",True,2026-01-10,Fall,True,GST_Benefit_Included|Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
37111134,Libas,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6999,2449,4550,1,(65% OFF),500,1949,4.58510637283325,94,0,115,True,"M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11
31890813,StyleCast Curve,Women,Dresses,Apparel,Dress,Dresses,3949,1540,2409,1,(61% OFF),462,1078,3.32941174507141,85,0,51,True,"XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
39169948,H&M,Women,Dresses,Apparel,Dress,Dresses,2999,2999,0,,,500,2499,0,0,0,95,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11
37089559,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3687,3687,0,1,,500,3187,0,0,0,4,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
25158488,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3599,1871,1728,1,(48% OFF),500,1371,4.39902353286743,2253,0,135,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2023,EXPRESS,Delivery By Jan 12
35518482,Sztori,Women,Dresses,Apparel,Dress,Dresses,4299,1590,2709,1,(63% OFF),477,1113,2.17441868782043,86,0,228,True,"XL,XXL,3XL,4XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12
38594696,NEXT,Women,Dresses,Apparel,Dress,Dresses,6499,4224,2275,1,(35% OFF),500,3724,0,0,0,21,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Spring,False,,False,2026,,
29524430,Pink Paprika by SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2999,1289,1710,1,(57% OFF),387,902,4.55227661132813,1186,0,9,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
38507182,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,10536,10536,0,1,,500,10036,0,0,0,3,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 11
37871534,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5267,5267,0,1,,500,4767,0,0,0,5,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
39205215,Quintessentials,Women,Dresses,Apparel,Dress,Dresses,1599,678,921,1,(58% OFF),204,474,0,0,0,1,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,,
37111137,Libas,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6999,2449,4550,1,(65% OFF),500,1949,4.49333333969116,75,0,71,True,"M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11
27070270,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6599,1876,4723,1,(72% OFF),500,1376,4.16030550003052,1834,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Festive_Price_Crash|Myntra_Unique,True,2024,,
32712553,Pink Paprika by SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3499,1434,2065,1,(59% OFF),431,1003,4.37264156341553,424,0,51,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
38968535,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3249,3249,0,,,500,2749,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
36480231,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4499,1799,2700,1,(60% OFF),500,1299,0,0,0,10,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,EXPRESS,Delivery By Jan 11
29930785,Styli,Women,Dresses,Apparel,Dress,Dresses,2349,1644,705,1,(30% OFF),494,1150,4.37078666687012,178,0,49,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
36284570,NEXT,Women,Dresses,Apparel,Dress,Dresses,4999,2249,2750,1,(55% OFF),500,1749,4.75,12,0,14,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
39238592,Straada,Women,Dresses,Apparel,Dress,Dresses,2850,1754,1096,1,(38% OFF),500,1254,0,0,0,50,True,Onesize,False,2026-01-10,Summer,False,,False,2026,,
29781760,DressBerry,Women,Dresses,Apparel,Dress,Dresses,3599,3599,0,,,,,4.23762369155884,101,0,1,True,"XS,S,M,L,XL",True,2026-01-10,Winter,True,,False,2024,,
33508379,bebe,Women,Dresses,Apparel,Dress,Dresses,5499,1979,3520,1,(64% OFF),500,1479,3.96909093856812,550,0,1934,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
30501904,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2499,999,1500,1,(60% OFF),350,649,4.08810567855835,227,0,106,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39082507,SZN,Women,Dresses,Apparel,Dress,Dresses,1499,808,691,1,(46% OFF),243,565,0,0,0,999,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 13
35049655,Aaghnya,Women,Dresses,Apparel,Dress,Dresses,3197,582,2615,1,(Rs. 2615 OFF),204,378,3.8016529083252,605,0,8893,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
32109888,DressBerry Curve,Women,Dresses,Apparel,Dress,Dresses,4499,1484,3015,1,(67% OFF),446,1038,2.90000009536743,10,0,100,True,"XL,XXL,3XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,,
30088025,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,1999,859,1140,1,(57% OFF),301,558,3.95666122436523,623,0,155,True,"S,M,L",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39134860,all about you,Women,Dresses,Apparel,Dress,Dresses,4599,998,3601,1,(78% OFF),300,698,0,0,0,50,True,"S,M,L,XL",True,2026-01-10,Winter,False,,False,2026,,
12789972,CHIC BY TOKYO TALKIES,Women,Dresses,Apparel,Dress,Dresses,1449,269,1180,1,(81% OFF),135,134,4.37982082366943,2904,0,15,True,"S,M,L,XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2021,,
34896810,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2499,849,1650,1,(66% OFF),298,551,4.28813552856445,59,0,61,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
34159541,Trendyol,Women,Dresses,Apparel,Dress,Dresses,2399,1199,1200,1,(50% OFF),360,839,4.31901836395264,163,0,67,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
39213063,VCJ,Women,Dresses,Apparel,Dress,Dresses,3499,499,3000,1,(86% OFF),150,349,0,0,0,500,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2026,,
23782956,Globus,Women,Dresses,Apparel,Dress,Dresses,1999,1119,880,1,(Rs. 880 OFF),350,769,4.28537321090698,1675,0,33,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 13
24679098,Berrylush Curve,Women,Dresses,Apparel,Dress,Dresses,2749,934,1815,1,(66% OFF),327,607,4.02536249160767,276,0,35,True,"XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
31174766,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3399,1427,1972,1,(58% OFF),429,998,4.53256702423096,261,0,81,True,"S,M,L",True,2026-01-10,Fall,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39216941,Eightone,Women,Dresses,Apparel,Dress,Dresses,2999,497,2502,1,(83% OFF),150,347,0,0,0,197,True,"S,M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-10,Summer,False,,False,2026,,
23514904,4WRD by Dressberry,Women,Dresses,Apparel,Dress,Dresses,3999,1159,2840,1,(71% OFF),350,809,4.33074522018433,644,0,11,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,,False,2023,,
28232916,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2749,1099,1650,1,(60% OFF),350,749,4.15909099578857,220,0,351,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
30640366,Athena Immutable,Women,Dresses,Apparel,Dress,Dresses,2299,781,1518,1,(66% OFF),274,507,3.9212121963501,1155,0,90,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39214051,Eightone,Women,Dresses,Apparel,Dress,Dresses,2999,497,2502,1,(83% OFF),150,347,0,0,0,200,True,"S,M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-10,Summer,False,,False,2026,,
25874448,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,1999,799,1200,1,(60% OFF),280,519,4.27540111541748,1870,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 12
32811098,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7999,1359,6640,1,(83% OFF),408,951,3.56289315223694,318,0,28,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,False,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
38224451,H&M,Women,Dresses,Apparel,Dress,Dresses,1499,1499,0,1,,450,1049,4.82758617401123,58,0,99,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 11
39082140,Istyle Can,Women,Dresses,Apparel,Dress,Dresses,1499,808,691,1,(46% OFF),243,565,0,0,0,999,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 13
18240206,Roadster,Women,Dresses,Apparel,Dress,Dresses,2399,743,1656,1,(69% OFF),261,482,4.21003484725952,857,0,40,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2022,EXPRESS,Delivery By Jan 12
24111980,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2499,1299,1200,1,(48% OFF),390,909,4.24037075042725,2051,0,52,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2023,EXPRESS,Delivery By Jan 12
30685142,StyleCast,Women,Dresses,Apparel,Dress,Dresses,1949,974,975,1,(50% OFF),341,633,4.09291648864746,1087,0,5129,True,"S,M,L",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39082132,Istyle Can,Women,Dresses,Apparel,Dress,Dresses,1499,687,812,1,(54% OFF),207,480,0,0,0,999,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 13
30585510,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,1799,611,1188,1,(66% OFF),214,397,4.03482580184937,201,0,14,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,,
30038044,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2699,998,1701,1,(63% OFF),350,648,4.40513467788696,3194,0,33,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
26250006,Berrylush Curve,Women,Dresses,Apparel,Dress,Dresses,1649,873,776,1,(47% OFF),306,567,4.23713302612305,2079,0,30,True,"XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12
39215107,Eightone,Women,Dresses,Apparel,Dress,Dresses,2999,497,2502,1,(83% OFF),150,347,0,0,0,200,True,"M,L,XL,XXL,3XL",True,2026-01-10,Summer,False,,False,2026,,
29781724,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2899,753,2146,1,(74% OFF),264,489,4.38157892227173,152,0,1,True,"XS,S,M,L,XL",True,2026-01-10,Winter,True,,False,2024,,
33810216,all about you,Women,Dresses,Apparel,Dress,Dresses,2999,749,2250,1,(75% OFF),263,486,4.24489784240723,98,0,3,True,"S,M,L,XL",True,2026-01-10,Fall,True,,False,2025,,
30501933,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3399,1461,1938,1,(57% OFF),439,1022,3.45000004768372,20,0,85,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal|Myntra_Unique,True,2024,,
38992393,Malta,Women,Dresses,Apparel,Dress,Dresses,1899,1899,0,,,500,1399,0,0,0,10,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2026,EXPRESS,Delivery By Jan 13
32053005,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,12999,5199,7800,1,(60% OFF),500,4699,0,0,0,4,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Fall,False,,False,2024,EXPRESS,Delivery By Jan 11
31831419,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4199,1511,2688,1,(64% OFF),454,1057,4.436363697052,110,0,70,True,"S,M,L",True,2026-01-10,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
33474569,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3499,1399,2100,1,(60% OFF),420,979,4.72727251052856,55,0,19,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12
39098643,NOWI,Women,Dresses,Apparel,Dress,Dresses,2899,2899,0,,,500,2399,0,0,0,9,True,"XS,S,M,L",True,2026-01-10,Fall,False,,False,2025,,
36819364,bebe,Women,Dresses,Apparel,Dress,Dresses,5599,2015,3584,1,(64% OFF),500,1515,1.93333327770233,15,0,291,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,,
31603586,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3499,1259,2240,1,(64% OFF),378,881,4.00507593154907,197,0,13,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
37811375,Miss Mosa By Akanksha,Women,Dresses,Apparel,Dress,Dresses,3799,2598,1201,1,(32% OFF),500,2098,0,0,0,1,True,"XS,S,M,L,XL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 13
38968480,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3649,3649,0,,,500,3149,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
27198162,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3798,1367,2431,1,(Rs. 2431 OFF),411,956,4.39336490631104,211,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2024,,
27582284,Sangria,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,5499,1925,3574,1,(Rs. 3574 OFF),500,1425,4.22920513153076,541,0,3,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
37239129,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4499,1799,2700,1,(60% OFF),500,1299,4.33333349227905,9,0,6,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 11
39121114,NAMAHART,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,8000,6369,1631,1,(20% OFF),500,5869,0,0,0,222,True,"S,M,L",True,2026-01-10,Summer,False,,False,2025,,
37876071,Forever New,Women,Dresses,Apparel,Dress,Dresses,11900,9520,2380,1,(20% OFF),600,8920,0,0,0,25,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,,
29809616,Rain & Rainbow,Women,Dresses,Apparel,Dress,Dresses,2495,994,1501,1,(60% OFF),348,646,3.94713664054871,454,0,52,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
30820864,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6899,2098,4801,1,(70% OFF),500,1598,4.31879186630249,596,0,36,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2024,,
39022694,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3099,3099,0,,,500,2599,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
12974208,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2799,1427,1372,1,(49% OFF),429,998,4.08525466918945,7894,0,82,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2020,EXPRESS,Delivery By Jan 12
38737895,Antheaa,Women,Dresses,Apparel,Dress,Dresses,4159,2495,1664,1,(40% OFF),500,1995,0,0,0,9,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13
31332307,bebe,Women,Dresses,Apparel,Dress,Dresses,6299,1826,4473,1,(71% OFF),500,1326,3.46153855323792,13,0,17,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
39202024,BUTTERSCOSH,Women,Dresses,Apparel,Dress,Dresses,8499,6999,1500,1,(18% OFF),500,6499,0,0,0,7,True,"S,M,L",True,2026-01-10,Fall,False,,False,2026,,
36480185,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4499,1799,2700,1,(60% OFF),500,1299,0,0,0,11,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,EXPRESS,Delivery By Jan 11
30291201,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4499,2024,2475,1,(55% OFF),500,1524,4,18,0,6,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
37984469,Athena,Women,Dresses,Apparel,Dress,Dresses,3499,2344,1155,1,(33% OFF),500,1844,3.57142853736877,21,0,6,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
39206788,The Jaipur Art,Women,Dresses,Apparel,Dress,Dresses,4599,2722,1877,1,(41% OFF),500,2222,0,0,0,10,True,"XS,S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,,
33459686,bebe,Women,Dresses,Apparel,Dress,Dresses,4699,1362,3337,1,(71% OFF),409,953,0,0,0,15,True,"XS,XL,L,S,M",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 12
37537767,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3160,3160,0,1,,500,2660,0,0,0,3,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
23577804,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5999,3599,2400,1,(40% OFF),500,3099,4,21,0,1,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,AW23,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2023,EXPRESS,Delivery By Jan 12
38968464,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3199,3199,0,,,500,2699,0,0,0,200,True,"XS,S,M",True,2026-01-10,Winter,False,,False,2025,,
34160487,bebe,Women,Dresses,Apparel,Dress,Dresses,6699,2612,4087,1,(61% OFF),500,2112,2.85714292526245,35,0,501,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
32424379,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3099,1549,1550,1,(50% OFF),465,1084,4.25925922393799,27,0,349,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
33980307,bebe,Women,Dresses,Apparel,Dress,Dresses,4499,1619,2880,1,(64% OFF),486,1133,2.26086950302124,23,0,198,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12
38968423,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3499,3499,0,,,500,2999,0,0,0,200,True,"S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
31304169,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2099,776,1323,1,(Rs. 1323 OFF),272,504,4.43071556091309,4597,0,102,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Festive_Price_Crash|Crazy_Deal,True,2024,,
32926634,Trendyol,Women,Dresses,Apparel,Dress,Dresses,4999,2499,2500,1,(50% OFF),500,1999,4.5,32,0,15,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
39203598,Ikonic klaer,Women,Dresses,Apparel,Dress,Dresses,2999,1631,1368,1,(46% OFF),490,1141,0,0,0,4,True,"S,M,L,XL",True,2026-01-10,Spring,False,,False,2026,,
32902894,JC Collection,Women,Dresses,Apparel,Dress,Dresses,6299,3779,2520,1,(40% OFF),500,3279,3.98181819915772,55,0,53,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
36819431,bebe,Women,Dresses,Apparel,Dress,Dresses,8199,3689,4510,1,(55% OFF),500,3189,3.79999995231628,10,0,297,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 12
31766760,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5999,4199,1800,1,(30% OFF),500,3699,4.22222232818604,9,0,12,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12
39155295,DressBerry,Women,Dresses,Apparel,Dress,Dresses,3699,1849,1850,1,(50% OFF),500,1349,0,0,0,100,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2025,,
30985741,Miss Ethnik,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,12499,3874,8625,1,(69% OFF),500,3374,3.18062829971313,382,0,980,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Winter,False,,False,2024,,
27507494,RAREISM,Women,Dresses,Apparel,Dress,Dresses,4499,1799,2700,256,(60% OFF),500,1299,3.88888883590698,54,0,3,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12
36729853,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3999,2000,1999,1,(50% OFF),500,1500,0,0,0,5,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
38963156,Silvian Heach,Women,Dresses,Apparel,Dress,Dresses,10499,10499,0,,,500,9999,0,0,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 12
30798591,KPOP,Women,Dresses,Apparel,Dress,Dresses,4899,1665,3234,1,(66% OFF),500,1165,3.52030467987061,394,0,17,True,"S,M,L,XL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
34159649,Trendyol,Women,Dresses,Apparel,Dress,Dresses,2899,1449,1450,1,(50% OFF),435,1014,4.03921556472778,102,0,8,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
16242760,anayna,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4150,1266,2884,1,(69% OFF),380,886,4.39292192459106,4973,0,78,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,False,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal|Myntra_Unique,True,2021,,
39155292,DressBerry,Women,Dresses,Apparel,Dress,Dresses,3399,1699,1700,1,(50% OFF),500,1199,0,0,0,100,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2025,,
37224234,bebe,Women,Dresses,Apparel,Dress,Dresses,7499,3449,4050,1,(54% OFF),500,2949,0,0,0,6,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 12
